Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
out-on-a-limb,Out on a Limb,"<p><meta charset=""utf-8""><span>While heading to the town where his sister, Marci (Courtney Peldon), lives, big-city banker Bill Campbell (Matthew Broderick) is robbed by a woman (Heidi Kling) who takes everything he has, including his clothes and a business document worth millions of dollars. Bill eventually reunites with Marci, </span><span class=""yZlgBd"">who is in a tizzy because she thinks their stepfather (Jeffrey Jones) has been killed. While trying to determine if his sister is right, Bill must also get back his valuable paperwork.</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,191-VHSTNL-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185348624_510d72dc-2ed4-4290-ab73-5aa57b853e19.jpg?v=1784081688,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
road-to-ruin,Road to Ruin,"",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,3.00,,true,true,,,,,191-VHSROA-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185691187_b59b8c94-7749-44e2-a75d-f1378f9a94bb.jpg?v=1784081686,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
the-out-of-towners,The Out-of-Towners,"<p><meta charset=""utf-8""><span>With the children out of the house, Henry (Steve Martin) and Nancy Clark (Goldie Hawn) head to New York City to embrace their cosmopolitan dreams. Henry has set up a job interview with an advertising firm, and Nancy hopes to add some spice to their marriage. But nothing goes according to plan for th</span><span class=""yZlgBd"">e couple, as they endure lost luggage, muggers, a diffident desk clerk (John Cleese) and a disastrous tour of the city that never sleeps -- and won't leave them alone!</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,191-VHSTHT-001A,,,,false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,draft
twins,Twins,"<p><meta charset=""utf-8""><span>The products of a genetic experiment, fraternal twins Julius (Arnold Schwarzenegger) and Vincent (Danny DeVito) are separated at birth. Their mother, Mary Ann (Bonnie Bartlett), is told they're dead. Now Vincent, an unscrupulous street hustler, ekes out a living in Los Angeles. Julius, raised by a s</span><span class=""yZlgBd"">cientist (Tony Jay), grows up humble, intelligent and strong, but very naive about the larger world. When Julius learns of his mother and brother, he heads to Los Angeles to find his family.</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,191-MCATWI-002A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185582182_8a125379-7fc2-4ee2-ae11-408c00155f4f.jpg?v=1784081683,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
the-jerk,The Jerk,"<p><meta charset=""utf-8""><span>Navin (Steve Martin) believes he was born a poor black child in Mississippi. He is, however, actually white. Upon figuring this out, he heads north to St. Louis to find himself. After landing a job at a gas station, Navin is excited to discover his name printed in the new phone book. This ratificati</span><span class=""yZlgBd"">on of his existence leads him from one misadventure to another -- as he invents gadgets, dodges bullets, joins the carnival and seeks love in the arms of beautiful Marie (Bernadette Peters).</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,9.00,,true,true,,,,,191-VHSTHK-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185627543_fd529655-4bda-4dc5-ae90-a4e9463128af.jpg?v=1784081681,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
win-place-or-steal,"Win, Place or Steal","<p><meta charset=""utf-8""><span>Hapless gamblers Billy (Dean Stockwell), Raymond (Russ Tamblyn) and Frank (Alex Karras) spend most of their time and all of their money at the track, betting and losing on horse races. Disgusted at the amount of cash they've lost on the ponies over the years, the three friends hatch a scheme to make</span><span class=""yZlgBd""><span> </span>their money back and then some: They'll steal one of the machines that prints out the track's betting slips and use it to place winning bets after the race is run.</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSWIN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185727245.jpg?v=1784081680,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
an-evening-with-robin-williams-live-uncensored,An Evening With Robin Williams: Live & Uncensored,"<p>Experience a legendary performance captured on a vintage physical format, featuring high-energy stand-up comedy recorded live in front of a theater audience. This collectible tape is essential for fans of improvisational humor and preserves a classic era of entertainment history in its original analog quality. It is a nostalgic addition to any media collection, offering an unfiltered and exhilarating look at a comedic genius at the top of his game.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,191-VHSANE-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185844146_bf3c34fe-b7c2-4289-a3f2-cca89730b7b2.jpg?v=1784081678,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
sunburn,Sunburn,"<p><meta charset=""utf-8""><span>A group of Irish college students is about to leave for the United States, where they've landed summer jobs on Long Island, New York. Working hard in the day and playing even harder at night, they relish the opportunity to enjoy adult life far from the eyes of their families. This will be a summer to remember for the rest of their lives.<span data-testid=""cast-texts"" class=""_2me3j1 _23dw7w""> Cillian Murphy, Ingeborga Dapkunaite, Barry Ward.</span></span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,35.00,,true,true,,,,,191-VHSSUN-002A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780185986514_49b88e39-69cd-45f0-8a97-6d2a3e630ed5.jpg?v=1784081676,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
pocket-money,Pocket Money,"<p><meta charset=""utf-8""><span>In the American Southwest, Jim Kane (Paul Newman) scrapes a living as a cowboy. The trouble is, something always seems to go wrong. His latest job concerns transporting a herd of cattle from Mexico into the United States for shifty businessman Bill Garrett (Strother Martin). But Kane knows it won't be easy -- he only just lost money when the horses he tried to bring over were quarantined by customs. Desperate for pay, he goes ahead anyway, teaming up with his old partner, Leonard (Lee Marvin).</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSPOC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780186502426_5ea2a914-473e-4ce2-b49f-d95abdf2e5cf.jpg?v=1784081675,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
three-oclock-high,Three O'Clock High,"<p><meta charset=""utf-8""><span>Preppy high school reporter Jerry Mitchell (Casey Siemaszko) is asked to write a story on a tough new kid named Buddy Revell (Richard Tyson), a boy rumored to have a violent past. Jerry tries to call off the story, but in the process he infuriates Buddy, who challenges him to a parking lot brawl imm</span><span class=""yZlgBd"">ediately after school that same day. As Jerry desperately attempts to escape the impending fight, he instead ends up finding the courage to stand up to Buddy.</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,50.00,,true,true,,,,,191-VHSTHH-002A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780186163587_cb259daa-587d-4935-92ae-e5599dbe0f0d.jpg?v=1784081673,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
second-sight,Second Sight,"<p>This vintage home media release features a classic supernatural comedy from the late eighties starring a talented comedic ensemble. The physical cassette comes in its original protective sleeve, making it a nostalgic addition for collectors of retro cinema and physical media enthusiasts. It offers a unique opportunity to experience this high-energy caper in its authentic analog format.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,191-VHSSEC-001A,,,,false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,draft
out-to-sea,Out to Sea,"<p><meta charset=""utf-8""><span>In search of lonely ladies with big bank accounts, happy-go-lucky Charlie (Matthau) cons his cranky, widower brother-in-law Herb (Lemmon) into joining him on an all-expenses-paid, luxury cruise. But their ""deluxe accommodations"" are deep in the bowels of the ship, and Charlie has signed them on as dance hosts! Under the tyranny of crooning cruise director Gil Godwyn (Brent Spiner), Charlie and Herb are in for rough weather as they romance the luscious Liz (Dyan Cannon) and the lovely Vivian (Gloria De Haven).</span></p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTTS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780186370359_82a4347e-cfb5-43f5-ac83-790a517b1046.jpg?v=1784081670,1,"",false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
spy-kids-2-the-island-of-lost-dreams,Spy Kids 2: The Island of Lost Dreams,"<p><meta charset=""utf-8""><span>The coolest SPYkids anywhere are back for a huge new adventure! This time, Carmen and Juni are on a mission to recover a device that threatens the entire world! They enlist the skills of Mom and Dad (Carla Gugino and Antonio Banderas) -- and even their SPY grandparents (Holland Taylor and Ricardo Montalban) -- in a thrilling show of family teamwork! With even more cool gadgets, imaginative creatures, and awesome special effects ... it's a nonstop high-tech adventure for everyone!</span></p>",VHS,Uncategorized,"","Floor Sale, Kids & Family, Needs Review",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,03013626,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
box-of-moonlight,Box of Moonlight,"",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,191-VHSBOX-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780418275734_f1300b8c-39e8-4dbb-840a-3d2990c81a59.jpg?v=1784081668,1,191-VHSBOX-50-001A,false,,,,,,,comedy,vhs,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780418275734_f1300b8c-39e8-4dbb-840a-3d2990c81a59.jpg?v=1784081668,lb,,,active
outrageous-fortune,Outrageous Fortune,"",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,191-VHSTRG-50-002A,,,,false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,draft
wrong-is-right,Wrong is Right,<p>This vintage physical media release offers a captivating look into the satirical political thriller genre of the early eighties. It features a nostalgic analog viewing experience that collectors and cinema enthusiasts will appreciate for its period-accurate aesthetic and authentic texture. This rare find is a must-have for those looking to expand their classic film library with a thought-provoking narrative.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,191-VHSWRO-50-001A,,,,false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,draft
suppose-they-gave-a-war-and-nobody-came,Suppose They Gave a War and Nobody Came?,"<p>Suppose They Gave a War and Nobody Came is a 1970 comedy-drama following tensions between a U.S. Army base and a nearby Southern town, as well-intentioned community outreach spirals into a chaotic showdown. Featuring Brian Keith, Tony Curtis, and Ernest Borgnine, it blends satire and small-town conflict. Reception is mixed, with some enjoying its cast and social commentary, while others find its humor dated and uneven.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSUP-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780443964626_c8cb482c-c65f-4808-bf47-91d510e68d32.jpg?v=1784081664,1,191-VHSSUP-50-001A,false,,,,,,,comedy,vhs,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780443964626_c8cb482c-c65f-4808-bf47-91d510e68d32.jpg?v=1784081664,lb,,,active
hype,Hype!,"",Little Movie Store,Media > Videos,"","CircaOS Import, Documentary, Floor Sale",false,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,11.00,,true,true,,,,,191-UNKHYP-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781876780226.jpg?v=1784081663,1,191-UNKHYP-001A,false,,,,,,,documentary,,,,,,,,,,,,lb,,,draft
a-league-of-their-own-madonna-tom-hanks-geena-davis-vhs,"A League Of Their Own Madonna, Tom Hanks, Geena Davis Vhs","<p>This cinematic classic captures the heartfelt story of a pioneering all-female baseball team during World War II, presented in its original nostalgic analog format. It features an iconic ensemble cast and a timeless narrative that makes it a must-have for movie buffs and collectors of vintage home media. The physical tape case showcases vibrant period artwork that adds a touch of retro charm to any entertainment shelf.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-NKNALE-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780412332044_0e604c70-ac19-4145-ba64-2b1d47e7bc35.jpg?v=1784081661,1,191-NKNALE-50-001A,false,,,,,,,comedy,vhs,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780412332044_0e604c70-ac19-4145-ba64-2b1d47e7bc35.jpg?v=1784081661,lb,,,active
thelma-louise,Thelma & Louise,"<div class=""l_wptnewdescov"">
<p class=""""><span class=""l_ecrd_txt_itlc"">Thelma &amp; Louise</span><span class=""l_ecrd_txt_pln""><span> </span>follows two best friends whose weekend getaway takes a shocking turn, pushing them into an unplanned flight from the law. Along the way, they discover strength, resilience, and the depth of their bond, challenging societal norms. Praised for its powerful performances, sharp direction, and feminist edge, it’s a gripping road movie that blends suspense, humor, and emotional depth—widely regarded as a modern classic worth watching.</span></p>
</div>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTH2-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780412496345_a262070b-66da-44d2-aed8-f2bafcf664a2.jpg?v=1784081659,1,191-VHSTH2-50-001A,false,,,,,,,comedy,vhs,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780412496345_a262070b-66da-44d2-aed8-f2bafcf664a2.jpg?v=1784081659,lb,,,active
a-day-at-the-races,A DAY at the RACES,<p>This classic cinematic masterpiece brings together the iconic trio for a whirlwind of physical comedy and sharp-witted puns set against the backdrop of a high-stakes sanitarium and horse racing circuit. It offers timeless entertainment through legendary musical numbers and elaborate slapstick sequences that remain a cornerstone of golden age comedy. This vintage production is a must-have for collectors and fans looking to experience one of the most celebrated performances in film history.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,191-VHSADA-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780412583105_721e69a8-9c88-4a1a-a540-960c149dff42.jpg?v=1784081658,1,191-VHSADA-50-001A,false,,,,,,,comedy,vhs,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780412583105_721e69a8-9c88-4a1a-a540-960c149dff42.jpg?v=1784081658,lb,,,active
